12,934,1007,1015,1021,1
24,935,1009,1016,1021,1
12,936,1007,1014,1020,1
28,937,1009,1014,1021,1
28,938,1007,1016,1021,1
73,939,1007,1014,1020,1
12,940,1007,1014,1020,1
24,942,1006,1019,1021,1
58,943,1006,1013,1021,1
24,944,1007,1014,1020,1
1,945,1009,1016,1021,1
12,947,1007,1014,1020,1
38,948,1007,1014,1020,1
24,949,1009,1019,1021,1
33,950,1007,1014,1020,1
107,952,1007,1014,1020,1
107,953,1007,1014,1020,1
13,954,1006,1016,1020,1
81,955,1012,1019,1021,1
13,956,1007,1014,1022,1
1,957,1012,1019,1021,1
33,958,1007,1014,1020,1
58,959,1007,1014,1021,1
81,960,1012,1019,1021,1
12,961,1007,1019,1020,1
12,962,1007,1014,1020,1
82,963,1007,1016,1020,1
3,964,1012,1015,1020,1
12,965,1007,1014,1021,1
12,966,1007,1014,1021,1
1,967,1012,1019,1020,1
1,968,1012,1019,1020,1
58,969,1006,1019,1021,1
56,970,1007,1016,1020,1
1,971,1012,1019,1021,1
1,972,1006,1013,1021,1
1,973,1012,1019,1021,1
81,974,1012,1019,1021,1
1,975,1012,1019,1020,1
38,976,1007,1016,1020,1
38,977,1010,1013,1020,1
38,978,1007,1015,1020,1
38,979,1007,1017,1020,1
38,980,1007,1015,1020,1
38,981,1010,1018,1020,1
38,982,1007,1015,1020,1
38,983,1007,1015,1020,1
38,984,1007,1013,1020,1
38,985,1007,1013,1020,1
38,986,1007,1013,1020,1
24,987,1007,1016,1021,1
1,988,1007,1014,1021,1
1,989,1007,1014,1021,1
1,990,1007,1014,1021,1
1,991,1012,1019,1021,1
1,992,1012,1019,1021,1
28,993,1007,1014,1021,1
1,994,1007,1014,1021,1
13,995,1006,1016,1021,1
73,996,1012,1015,1021,1
56,997,1007,1014,1020,1
56,998,1007,1014,1020,1
24,999,1012,1014,1021,1
24,1000,1006,1013,1022,1
24,1001,1006,1016,1021,1
24,1002,1007,1013,1020,1
28,1003,1010,1019,1021,1
56,1004,1007,1014,1020,1
28,1005,1012,1016,1021,1
7,540,1006,1014,1020,1
28,223,1007,1016,1021,1
12,204,1008,1015,1020,1
28,381,1009,1019,1021,1
3,779,1010,1019,1020,1
28,189,1011,1018,1021,1
28,246,1012,1018,1021,1
110,653,1006,1013,1022,1
16,138,1009,1014,1022,1
46,560,1009,1015,1021,1
28,215,1007,1016,1021,1
27,189,1012,1017,1020,1
3,130,1006,1018,1020,1
1,852,1012,1019,1021,1
12,703,1007,1016,1020,1
3,137,1007,1014,1021,1
19,146,1007,1017,1022,1
1,938,1007,1014,1020,1
1,753,1012,1019,1021,1
3,956,1007,1014,1020,1
8,735,1012,1019,1021,1
12,695,1007,1014,1020,1
12,183,1007,1014,1020,1
15,752,1007,1014,1020,1
15,390,1007,1014,1021,1
19,154,1007,1014,1021,1
22,532,1012,1019,1020,1
27,547,1007,1014,1020,1
28,484,1007,1016,1021,1
28,562,1009,1016,1021,1
32,456,1007,1014,1020,1
33,880,1007,1014,1020,1
33,489,1012,1019,1020,1
56,133,1007,1014,1020,1
81,566,1012,1019,1021,1
107,812,1007,1014,1020,1
